,Job Title,Company Name ,Location,Country,Employment Type,Experience Needed,Description,Requirments
505,Quality Manager,ATA Electronics,"th of October, Giza", Egypt,['Full Time'],Manager,"['Lead a team of quality control to ensure all quality control procedures are performed correctly', 'Improve and update quality procedures as needed to meet the required standards', 'Examine the quality of all raw materials before entering the warehouse and reject material that does not meet quality standards', 'Create and monitor all quality related documents', 'Ensure that all necessary systems and procedures are in place to satisfy all customer requirements and audits', 'Ensure corrective actions are undertaken to address non conformities found', 'Provide detailed analysis of nonconformities', 'Develop, implement and manage key performance indicators (KPIs) for each area of responsibility', 'Liaise and communicate with other departments, customers, suppliers and other service providers', 'Prepares reports by collecting, analyzing, and summarizing data, making recommendations', 'Monitor the use of equipment to ensure it is safe and well-maintained and discard any that doesn’t meet requirements', 'Responsible for leading the external system for the ISO certification']","['Good command of English language', 'Perfect knowledge of ISO 9001 requirements', 'Leadership Skills', 'Communication Skills', 'Preferably resident of Giza', 'Focused, target driven with a positive, can-do attitude Skills and Attributes', 'Excellent organizational and follow-up skills', 'Competent in problem solving, team building, planning and decision making', 'to 15 years of experience in home appliances companies with at least 5 years on a Managerial level', 'Lean and Six Sigma principles\xa0are a strong advantage', 'Technology Proficient (MS Office, Visio, etc', 'Bachelor degree in Engineering, general business diploma is a plus']"
506,Senior Media Buyer,Digital Partner,Cairo, Egypt,['Full Time'],Experienced,"['Prepare and execute media strategies, and media plans and utilize inbound and outbound marketing tactics to discuss them with the clients', 'Creating, maintaining, and implementing marketing calendars for clients in collaboration with the team', ""Integrating Marketing Platforms with Google Tag Manager and Creating the required eCommerce dashboards from Google Analytics, Data Studio, the website's database, CRM, and the other different data sources, to track our metrics in real-time"", 'Planning for Implementing marketing automation tools to fully understand the customer journey and track their behaviors and actions, enhancing user experience and\xa0products', 'Setting and\xa0executing digital campaigns on Google Ads (SEM), Facebook, Instagram, YouTube, LinkedIn, Snapchat, and Twitter', 'Measure, analyze, and report on the performance of campaigns and strategies, manage daily and weekly reporting, and assess against goals (ROI, ROAS, and KPIs', 'Help identify target audiences and plan media campaigns', 'Optimize plans and budgets allocation according to the best media mix', 'Ensure ads are creative and displayed appropriately', 'Monitor costs, return on investment (ROI), and ROAS', 'Cooperate for digital marketing activities with relevant teams (content writers, designers, developers, marketers, etc', 'Responsible for designing and executing integrated digital media campaigns', 'Analyzing business performance with the help of digital tools and reports', 'Generating Leads campaigns (s) through a different platform (s', 'Monitoring digital campaigns on different platforms', 'Producing keyword analysis and research', 'Providing competitive analysis and research', 'Producing digital campaign execution and reporting']","['Proven experience as Media Buyer or similar role; experience in digital media is preferred', 'Familiarity with media buying, planning, and research', 'Interest in following advertising and media trends', 'Working knowledge of media analytics software (e.g. comScore', 'Excellent communication and negotiation skills', 'Organizational and multitasking abilities', 'Attention to detail', 'Critical thinking skills', 'BSc/BA in Marketing, Advertising, or related field']"
507,Quality Systems Manager,Roots Management Consultants,"Hurghada, Red Sea", Egypt,['Full Time'],Experienced,"['Strategy and Development', 'Contribute to the creation and implementation of best practice capacity planning vision, strategy, policies, processes and procedures to aid and improve operational performance', 'Contribute to new business initiatives and projects and review and communicate the impact on Quality Management Systems (QMS) General and Task Management', 'Develop the Management Systems strategy and the management arrangements for key milestones, demonstrating solid progress against plan', 'Manage all external registration requirements to ensure they are met. Liaise with external bodies on all matters relating to registration. Maintain and improve, in line with business needs', 'Implement all relevant procedures described in the Quality Management System (QMS', 'Ensure that all in-house systems and procedures are updated, revised and modified to meet the needs of external certification bodies', 'Update quality documentation and communicate to carry forward lessons learned from quality concerns', 'Ensure that all necessary systems and procedures are in place to satisfy all customer requirements and audits · Introduce new systems and procedures where appropriate', 'Train others in all aspects of the quality system and application of procedures', 'Undertake regular internal and process audits of the QMS', 'Ensure corrective actions are undertaken to address non conformities found', 'Verify closure of non conformities with Certification Bodies', 'Hold quarterly audit performance meetings within the business and with Certification Bodies', 'Manage the audit nonconformity data base', 'Provide detailed analysis of nonconformities', 'Ensure ongoing compliance with the Quality Management System (TS16949/ISO', 'Attend various meetings and action/communicate instructions', 'Produce written reports and make presentations', 'Undertake continuous training and development', 'Identify business improvement opportunities within the organization', 'Develop, implement and manage key performance indicators (KPIs) for each area of responsibility', 'Set department objectives/KPIs and review and assess ongoing performance of direct reports', 'Ensure KPIs are met by working to the overall plan, including management of, and reporting', 'Report on achievement of targets and identify any actions required', 'Ensure that the function operates in accordance with any health, safety and environmental policies and procedures to ensure the safety and wellbeing of staff and visitors', 'Conduct risk assessments of processes and tasks in the department People Management', 'Ensure the delivery of the People Strategy within area of accountability', 'Manage, coach and develop a high performing Quality System team that meets agreed objectives and which delivers best practice results, added value and continuous improvements', 'Manage and lead the team, ensuring adequate staffing levels', 'Motivate and coach the team to operational success', 'Monitor the completion of tasks and ensure good performance and record on appropriate systems', 'Consistently promote high standards through personal example and roll out through the team so that each member of the team understands the standards and behaviors expected of them', 'Review, implement and update company records e.g. training matrices, performance reviews, risk assessments', 'Communicate KPIs from the strategic annual plan so that each employee is aware', 'Provide technical expertise to the team', 'Manage contractors on site to ensure they meet legal and company requirements Financial and Budget Control', 'Responsible for achieving budget and forecast Relationship Management', 'Develop and maintain strong relationships with internal and external stakeholders to ensure optimal performance', 'Work collaboratively, negotiate and engage with key stakeholders to facilitate delivery and compliance with the quality strategy', 'Liaise and communicate with other departments, customers, suppliers and other service providers', 'Work as part of the Management team to share ideas and improve operation, recommending, supporting and implementing continuous improvement activities and process and procedure improvements to optimize results and improve quality of delivery, in line with quality standards requirements delivery in line with Company and Customer requirements', 'Communicate with personnel at all levels, internally and externally to the Company, in relation to Quality matters Self-Management', 'Comply with the Health, Safety and Environmental Policies']","['Proactively contribute to creating a good team atmosphere', 'Anticipates and overcomes obstacles', 'Makes useful links to arrive at insightful plans and solutions', 'Embraces personal challenge', 'Confident, rounded thinking', 'Takes ownership for team cohesion and team development', 'Is self aware', 'Is resilient, optimistic and open to change', 'Has an Adult:Adult, collaborative approach to others', 'A self-starter, motivated and able to positively motivate others', 'Focused, target driven with a positive, can-do attitude Skills and Attributes', 'Excellent leadership and man- management skills', 'Excellent interpersonal skills', 'Ability to manage a variety of cross-functional team members', 'Excellent written, verbal and presentation skills', 'Excellent organizational and follow-up skills', 'Competent in problem solving, team building, planning and decision making']"
508,Director of Software Development (Hybrid,SSC Egypt,"Nasr City, Cairo", Egypt,['Full Time'],Senior Management,"['Develop high quality software design and architecture', 'Develop and implement robust, secure, and scalable asynchronous and multi-threaded code for distributed and high-load systems', 'Design and implement clustered, highly available, normalized, scalable, and efficient database architectures and schemes to support project requirements', 'Design and architect the infrastructure needed to support the project(s) to be delivered and carry out needed tests to ensure infrastructure fitness and readiness', 'Review existing and new designs of team leaders and provide feedback to better make the project secure, scalable, and efficient', 'Develop, plan, and approve all technical decisions and lead implementation of requirements', 'Review completed tasks and provide key feedback related to security, scalability, and efficiency of the delivered solution', 'Make critical decisions on the technology stack', 'Carry out integration requirements', 'Analysis of system requirements and prioritization of tasks to ensure successful and timely delivery of the project in had', 'Develop technical specifications and architecture', 'Write clean and efficient code using .Net programming languages', 'Test, debug, and troubleshoot .NET applications and Database related issues', 'Manage and execute deployments of full functional app']","[""Bachelor's degree in Information Technology, Computer Science, Engineering, or related field"", 'Master’s Degrees in Information Technology or similar discipline or Business an asset Preferred Experience', 'years of comprehensive experiences in mainstream and start-up operations', 'Between 8-10 years as Director or Senior Architect in startup or leading large teams for insur tech, fintech, ecommerce, digital products or similar Job-Specific Skills', 'Extensive experience agile methodologies (TFS), MS-SQL, React JS, React Native, and MS .NET programming experience is an asset', 'Experience in test automation tools such as Appium, Selenium, JMeter, Postman, SOAP UI', 'Excellent experiences working with quality']"
509,Assistant Trade Marketing Manager,Zeina Group,"Sheikh Zayed, Giza", Egypt,['Full Time'],Experienced,"['Manages, coaches, and provides direction to the trade marketing team; works to build cohesive teams', 'Provides ongoing coaching and feedback; conducts formal and informal performance reviews', 'Recognizes employee success and communicates to the team providing constructive feedback', 'Recruit and coach staffs on professional knowledge and job-related skills', 'Set up KPIs to appraise staff’s performance', 'Develop and execute trade marketing campaigns including loyalty programs, commercial partners’ training courses, generate branding & POP materials', 'Measure the effectiveness and ROI of implemented campaigns', 'Propose key elements of Go-to Market plan in accordance with the Retail Strategy of the company', 'Keep abreast of industry best practice and share learnings with the team on a consistent basis', 'Execute trade marketing vision, strategies and tactics for existing and new products within the Retail nail category, developing channel playbooks', 'Understand business and translate client needs (distributors, retailers, Precast-ers, etc) into value proposition, generating sales and profit for the company', 'Analyze results of retail channel, in depth analysis of competition, distribution models', 'Analyze Customer segmentation & customer life cycle', 'Capitalize on existing data base and all forms of internal customer data, to perform analysis, generate actionable insights and design activities', 'Analyze portfolio performance & provide optimization recommendation to manager']","['Experience 5 - 7 years in similar role, FMCGs preferable', 'Bachelor’s Degree in Relevant Field (Business, Marketing', 'Certificate in Marketing is preferable', 'Proficient in English', 'Proficient in MS Office, Especially Excel', 'SAP User', 'Essential attributes', 'Excellent Marketing & Sales Skills', 'Outstanding communication and presentation skills', 'Excellent analytical, reasoning, and problem-solving skills']"
510,Business Solutions Specialist,Dafater,"Nasr City, Cairo", Egypt,['Full Time'],Experienced,"['Promoting high-end business solutions (ERP, Financial application, CRM, HR', 'Filtering and recommending potential clients from the marketing department according to standards and policies', ""Understand the client's problem or accounting needs and investigate the root causes of the problem"", 'Suggest a solution with the rest of the consultants in the company', 'Offer the proposed solution to the client through the available techniques (remotely', 'Conducting the above procedures within monthly/quarterly targets, measured by the value and quantity of new subscriptions', 'Updating all customer communication data through the CRM system applied in the company', 'Updating closing expectations with new customers continuously', ""Raising customer's feedback or service deficiencies on an ongoing basis to the development department within the approved mechanism for cases where we cannot provide a solution"", 'Participate in the opinion as the voice of the customer with the Department of product development when testing and approving the new features and development', 'To prepare a weekly analysis sales report and provide feedback to sales manager', 'Any other tasks related to the above objectives that may be requested from time to time']",['More than 3 years in accounting']
511,Java Developer,Confidential,"Nasr City, Cairo", Egypt,['Full Time'],Experienced,"['Design, analysis, development, implementation, and deployment of new data driven web based applications', 'Interact with business analyst/Client(s) to understand business problem(s) being addressed by the project', 'Review the requirements and assess the work effort and estimate the necessary time–to–completion', 'Work with peers to carry out code reviews and unit testing of new development', 'Communicate professionally and effectively to clients, management, and other departments']","['Experience in the Spring Framework', 'Java', 'Experience in developing web applications using Spring MVC and JSF', 'MySQL', 'Experience designing, building and testing Java EE applications', 'Excellent knowledge of Relational Databases, SQL and ORM technologies (JPA2, Hibernate', 'Expert in JAVA spring and hibernate']"
512,Compensation & Benefits Supervisor,Dar Al-Fouad Hospital,"th of October, Giza", Egypt,['Full Time'],Manager,"['Responsible for overseeing the internal and external monthly settlements to ensure personnel receives the correct compensation in a timely manner', 'Ensuring compensation and benefits plans are cost-effective and competitive', 'Monitoring and researching compensation and benefits trends', 'Develop and monitor the compensation package based on business goals and strategy', 'Ensure salaries and benefits comply with the current legislation about human rights and pay equity', 'Ensure that compensation practices are in compliance with current laws and regulations', 'Make monthly (regular) analysis for all payroll and pinpoint the differences and report the reasons behind', 'Ensure complying with all applicable national laws and in particular with those related to Employment, Insurance and Tax', 'Develop internal best practices and continually improving the annual increase process', 'Maintaining accurate records of payroll documentation and transactions', 'Design compensation packages and bonus programs that align with the company’s strategic plan', 'Compare benefits and compensation plans, job descriptions, and salaries through data and cost analyses', 'Managing the process of end of service settlements', 'Renew and update our compensation plans with monetary and non-monetary benefits based on employee needs', 'Keep track of prevailing pay rates and make sure we offer competitive compensation plans', 'Evaluate and report on the effectiveness of employee benefit programs', 'Track compensation and benefits bench marking data', 'Compensations plans (incentive system, annual raise, bonus system', 'Conduct regular reviews of all company incentive schemes, jobs, salaries and brackets', 'Collaborate with outside vendors, such as benefits vendors (e.g., medical insurance', ""Administer the organization's benefits programs (insurance policies, etc"", 'Develop and maintain salary range structures, establish cost-effective allowances, and establish market-based benefits', 'Responsible for payroll preparation/processing and tax reporting/records', 'Preparing periodic payroll reports for review by management', ""Assess the organization's pay structure and create a grading system"", 'Responding to payroll-related inquiries and resolving concerns', ""Assess the organization's pay structure and create a grading system""]","['Bachelor Degree in Commerce or Business Administration is a must', 'Max age', 'Excellent Presentation skills', 'Very Good command of both written and spoken English', 'SAP User and Advanced Excel User', 'Strong knowledge of Job Evaluation and Salary Scaling', 'Strong working knowledge of in-house payroll processing and payroll tax laws', 'Solid knowledge of Egyptian labor, Insurance & taxes law', 'Good analytical skills']"
513,System Engineer - Low current,DEVOPSolution,"Nasr City, Cairo", Egypt,['Full Time'],Experienced,"['Maintenance, installation, onsite fault analysis, and replacement of a wide variety of equipment such as Access control systems – In-house product, Pacom, Lenel, Bosch, SaltoCCTV systems – Honeywell, Axis, Bosch, Panasonic, Pelco, FLIR', 'Design, plan, installation, testing, and commissioning of CCTV Systems, Intrusion DetectionThe system, Door Access System, Turnstile, Flap Barrier, Mantrap Capsule, and Road Barrier System Video Analytics']","['Technical experience with Access Control/ Physical Security - Smart Home products3+ years experience as a Sales/ Solutions/ Service Technician or Engineer', 'B.S. Degree in Information or a related technical discipline or equivalent work experience', 'Previous experience traveling for work is greatly desiredCISSP, MCSE/MCITP, CCNA, Security+, Network+ preferred. Will consider related field (or equivalent) experience', 'Working knowledge of the following systems: Windows Server 2019 Windows 10,11 SQL Server 2012 and', 'Smartcard experience is a plus', 'Working knowledge of Active Directory, Group Policy, DHCP, DNS, and IIS', 'Experience with virtualization technology including VM Ware or Microsoft Virtual Server', 'Superior problem-solving and troubleshooting skills at the System Engineer level', 'Exceptional customer service, overall communication, and technical writing skills', 'Ability to communicate and work with other internal departments', 'Ability to work independently with minimal management supervision and as part of a team', 'Demonstrated aptitude for providing exceptional customer service in politically charged environments', 'Ability to enhance the technical expertise of peers via the development of system training, mentoring of new hires, and team content development', 'Ability to apply technology to improve existing products and systems for customers and for internal use', 'Ability to actively participate in team support by proposing and implementing solutions', 'Experience in sales of IT-Infrastructure devices and solutions is a plus']"
514,Welding Process Engineer,Groupe- Atlantic,"th of Ramadan City, Cairo", Egypt,['Full Time'],Experienced,"['Follow up & Reduce Defects rate for 4 line ( 2 -3 shifts ) to achieve annual target and suggest solutions to avoid future problems', 'Follow up daily scrap + find reasons of scraps to avoid scrap reasons and to be within approved range', 'Validate any modifications for actual products to make sure of standards applications with all departments', 'Provide Technical support to production department in case of need to solve any problems which could disturb lines and cause stops', 'Ensuring that health and safety guidelines are followed by all the team', 'Plan & implement ideas for safety & quality improvement, Productivity increase and cost reduction', 'Analyzing Data that come from production lines to illustrate the fields of improvements using (Excel & Minitab', 'Process Standardization, Support operators training to insure maintaining safety & quality levels standards', 'Implement, Review & update Control charts to ensure process is under control within the upper & lower control limits', 'Support Customer claims Analysis, Corrective/ Permanent actions are taken', 'Follow up Consumption rate for existing materials & Validation new suppliers for materials', 'Validate New process/ Products or any change of existing process to optimize the best production flow with minimum cost', 'Follow with maintenance all actions done on machines & validate the output after any big maintenance job happen on machines', 'Cooperate with maintenance on building the preventive maintenance plan for machines']","['Bsc in Engineering is must', 'years minimum Experience in relevant position', 'Microsoft office proficiency', 'Good communication & problem solving skills', 'Knowleadge in process statistics', 'Lean six sigma certified is plus', 'Fluent in English']"
515,Senior PHP Developer,storage it station,"Maadi, Cairo", Egypt,['Full Time'],Experienced,"['Conducting analysis of website and application requirements', 'Writing back-end code and building efficient PHP modules', 'Developing back-end portals with an optimized database', 'Troubleshooting application and code issues', 'Integrating data storage solutions', 'Responding to integration requests from front-end developers', 'Finalizing back-end features and testing web applications', 'Updating and altering application features to enhance performance']","['Bachelor’s degree in computer science or a similar field', 'Minimum Experience +4 Years', 'Knowledge of PHP web frameworks such as Laravel', 'Knowledge of front-end technologies including CSS3, JavaScript, and HTML', 'Good knowledge of WordPress, Salla and ZID ecommerce platforms hierarchy', 'Experience in Payment Gateways integration using Restful APIS', 'Understanding of object-oriented PHP programming', 'Previous experience creating scalable applications', 'Proficient with code versioning tools including Git, Mercurial, CVS, and SVN', 'Familiarity with SQL/NoSQL databases', 'Ability to project manage', 'Good problem-solving skills']"
516,Performance Engineer,Rasan,"Nasr City, Cairo", Egypt,['Full Time'],Experienced,"['Participate in the development and reporting of test metrics', 'Review product specifications and provide input on application performance requirement', 'Establishing baseline requirements and identify scope and approach for the project with delivery team and develop estimates', 'Collaborate with Business/ Application teams to improve system performance', 'Execute different types of non-functional tests such as Benchmark, Load, stress, endurance and Spike', 'Identifying memory leakage, connection issues & Bottleneck problem in the application, Strong problem-solving skills', 'Ensure a high degree of availability across the application landscape', 'Generate Performance graphs, session reports and other related documentation required for validation and analysis', 'Identify bottlenecks and problems in all Layers i.e. Server, Network, DB, Application etc', 'Publish results. Prepare detail status reports, and monitoring of all defects and issues', 'Work with the development teams to help design scalable, robust systems with focus on cloud architecture']","['Hands-on 5+ years of relevant development or testing experience', 'Expertise in Performance Testing tools using JMeter/ Load Runner', 'Setup, configure and use monitoring systems like Prometheus/Grafana and APM tools like AppDynamics, Eclipse MAT', 'Coding Language: Java, Experience', 'Expertise in monitoring application logs to determine system behaviour', 'Solid Experience in Workload Model Design, Test Cases Design, Test Environment Configurations, Test Data Setup, Defect Management & Configuration Management', 'Expert in test planning, workload design, test environment setup and test data creation', 'Experience with cloud technologies such as AWS or Azure', 'Strong analytical and problem-solving skills', 'Must be hands-on with Linux servers', 'Should be able to identify performance bottlenecks and perform RCA', 'Sound understanding of agile and DevOps methodologies, concepts around Continuous Testing, Continuous Integration and Continuous Delivery']"
517,Social Media Specialist,e-motion,"Heliopolis, Cairo", Egypt,['Full Time'],Experienced,"['Conduct competitive research across industry and across different geographical areas', 'Build and execute digital marketing strategy']","['The agility to work with diversified expertise team and apply critical, analytical and solution based thinking in account plans and executions', 'Education: Bachelor’s degree in Marketing, social studies, communication, or related fields', 'Computer Skills: Intermediate to\xa0Professional\xa0Google and Microsoft Office tools', 'Language Skills: Intermediate to Professional\xa0Arabic and English written and spoken mastery', 'Soft Skills:\xa0Strong Written and Verbal Communication Skills, Editing, Self-Motivated, Goal-Oriented, Strong Attention to Detail', 'Thinks Digital, able to present ideas with conviction', 'Curious and eager about new digital trends', 'Abilities: Active listening, creative, and original thinking']"
518,Customer Service Manager,Arabia Holding,"New Cairo, Cairo", Egypt,['Full Time'],Manager,"['Analyzing statistics or other data to determine the level of customer service your organization is providing', 'Producing written information for customers, often involving use of computer packages/software', 'Writing reports analysis, the customer service that your organization provides', 'Developing feedback or complaints procedures for customers to use', 'Improving customer service procedures, policies and standards for your organization or department', 'Meeting with other managers to discuss possible improvements to customer service', 'Helping to develop and implement a customer service policy for an entire organization', 'Finding ways to measure customer satisfaction and improve services', 'Managing a team of customer services staff', 'Handling face-to-face inquiries from customers', 'Communicating courteously with customers by telephone, email, letter and face to face', ""Investigating and solving customers' problems, which may be complex or long-standing problems that have been passed on by customer service assistants"", 'Handling customer complaints or any major incidents, such as a security issue or a customer being taken ill. Issuing refunds or compensation to customers', 'Training staff to deliver a high standard of customer service', 'Leading or supervising a team of customer service staff']","['Experience in real estate customer service 7 : 10 Years', 'Near from New Cairo ( 5th Settlement']"
519,Product Manager (Pharmaceutical) (Pedia Experience,Orchidia Pharmaceutical Industries,"Obour City, Cairo", Egypt,['Full Time'],Manager,"[""Ensures that the assigned products support the company's overall strategy and goals"", 'Establish a strong based pharmacy promotion and hospital activities', 'Monitors progress of the product through the product development life cycle, identifies risks and opportunities, keeps senior management informed', 'Gathers and understands short term and long term customer needs and ensures successful product implementation and utilization', 'Produces the products’ plans & tools required within constraints such as time, cost and agreed quality standards', 'Conducts all aspects of product business management including product positioning, new product development, policy development, and pricing (when applicable', 'Creates and maintains an effective working rapport with internal and external customers', 'Develops strategy to successfully communicate product features to production and manufacturing, utilizes customer feedback to develop new product features that meet customer needs and increase market share', 'Prioritizes workflow utilizing effective time management to provide the timeliest and most accurate service possible according to departmental and company standards', 'Collects and prioritizes product requirements (from customers, partners, sales, business Development, R&D Manager', 'Defines and implements product management processes and creates product requirement documents for new features', 'Develops market requirements documents including revenue models, channel strategy, and packaging', 'Identifies and launches appropriate new product programs that achieve business objectives. Works closely with all relevant departments to assure the timely implementation of new product programs', 'Identifies new areas for product development by analyzing customer requirements, market trends and competitive gaps. Presents opportunity to management for consideration']","['Bachelor degree in Pharmacy, Science or Vet', 'MBA or Professional certificate in marketing', 'years of experience in marketing field (Experience with Pedia Drs', 'Knowledge of the product development process and project management skills', 'Ability to combine information from market sales and production data with fashion forecasts and translate them into smart product-line decisions', 'Ability to write clear market-driven product requirements', 'Strong analytical and strategic thinking skills', 'Problem-solving and business analysis skills', 'Excellent English, verbal / written communication', 'Excellent computer skills', 'Ability to work well through others', 'Ability to work under stress', 'Result – oriented attitudes', 'Customer service oriented']"
520,Mechanical Project Manager,System Technique,"th of October, Giza", Egypt,['Full Time'],Manager,"['Provides administrative and technical management over more than one water resources, water treatment or wastewater project', 'Responsible for establishing and periodically reviewing time-and-hour budgets and meeting those budgets on the projects', 'Periodically reviews project schedule and progress on the projects', 'Outlines more difficult problems and methods of approach for other engineers', 'Supervises \xa0several varied assignments simultaneously', 'Identifies potential business development with existing clients and takes an active or lead role in the proposal process', 'Maintains continued relationship with client after project is finished to assure securing future work the client may have', 'Performs non-routine and complex assignments involving responsibility for planning and conducting a complete project of relatively limited scope or a portion of a larger and more-diverse project', 'Applies intensive knowledge of engineering/scientific principals/practices in broad areas of assignment and related fields', 'Calculates cost and determines feasibility of project based on analysis of collected data', 'Supervises and manages team']","['B.S. Degree in \xa0Mechanical Engineering required', ""years' experience in water engineering"", 'Both design and management of water related projects', 'Mentoring of less experienced engineers', 'Self-starter with ability to lead and manage people and projects', 'Commercial approach to delivering projects', 'Skilled in technical writing']"
521,Commercial Supervisor,My Mall,Cairo, Egypt,['Full Time'],Experienced,"['Be innovative to allignment with all upcoming trends and events. Ex: Black Friday', 'Follow up and create new ideas to increase our revenue and sales', 'Lead, motivate and develop your E-commerce commercial team', 'Contribute to business and market development and scope out opportunities for growth and key initiatives to leverage category growth and market share in collaboration with cross-functional teams or resources', 'Analyze the category performance in depth to jointly develop new ways to optimize the performance of the platform', 'Perform market intelligence and competitive landscape mapping in collaboration with other cross-functional teams or resources', 'Analyze suppliers and brands for potential growth, profitability, sales revenues, and implementation of necessary plans of action', 'Support designing/redesign and building the relevant e-commerce platforms', 'Perform pricing analysis to recommend pricing tactics and strategies for all categories under the platform', 'Completely manage the platform offering seasonally based on customer needs and demand analysis including securing exclusive deals for campaigns throughout the year', 'Substantially contribute to periodic performance forecast as set by management', 'This individual will be responsible for identifying and building relationships with key vendors and decision-makers, along with cross- functional teams to create and present compelling solutions that meet and exceed customer requirements']","[""A bachelor's degree"", 'Minimum 4 years of total experience', 'Demonstrated success in exceeding sales targets', 'Candidates must have superior communication and presentation skills, a strong working knowledge of Excel and MS Office applications, an ability to thrive in an ambiguous environment and be very passionate about success and winning', 'Excellent business judgment with superior analytical abilities and quantitative skills. Comfortable with complex financial data', 'Polished communication skills - speaking, writing, presenting, and negotiating', 'Must possess a deep understanding of trends, needs, innovations, and pace of the eCommerce industry', 'Must be fluent in English']"
522,Senior Software Quality Control Engineer - Madar,Obeikan Digital Solutions,Cairo, Egypt,['Full Time'],Experienced,"['Perform System Testing of new applications and existing software enhancements to ensure they meet design specifications', 'Perform Functionality Testing of new applications and existing software enhancements to ensure they meet business requirements through performing end-to-end business scenario tests', 'Perform Regression Testing of new applications and existing software enhancements to identify any possible impacts caused by changes', 'Recording of test results', 'Assist in the maintenance and management of manual and automated scripts & test databases', 'Contribute in conjunction with other members of the team to ensure all software errors are identified and corrected', 'Ensure all aspects of work meet company quality standards and client expectations with guidance from Test Management', 'Assist in the analysis of design specifications in order to produce comprehensive test scripts and scenarios for expected results to be performed manually and using automated testing tools', 'Testing fixes are required for reported faults, including tests for possible impacts from changes', 'Update test cases based on the discovered defects', 'Ensure tasks are prioritized effectively and testing tasks are delivered on time', 'Writing, generating, and reviewing software test cases, bugs, and scenarios', 'Create and use test scripts for automated functional and data-driven testing']","[""Bachelor's Degree in Computer Science/Engineering or related field"", 'years of experience', 'Very Good English Level', 'Knowledge of software testing principles, testing processes, and methodologies', 'A good understanding of the software development process', 'Outstanding attention to detail', 'Good writing skills (for writing scenarios, test cases, bugs, and documenting test processes', 'Excellent communication skills', 'Ability to work under pressure and to tight deadlines', 'Ability to work productively as part of an integrated team', 'Possession of excellent analytical and troubleshooting skills', 'Familiarity with agile development methodologies']"
523,Senior Application Specialist -SAP,M² Developments,"Mohandessin, Giza", Egypt,['Full Time'],Experienced,"['Identify, propose, advise and implement existing IS application technology and IS solutions/services, sharing knowledge and – depending on seniority - guiding others on implementation and operation, using understanding of existing IS application technology and business requirements', 'Coordinates analysis, testing and documentation of existing processes for possible improvements and recommends new or revised applications of the information system', 'Conducts meetings to encourage interaction and the exchange of ideas, concerns and proposals from various department constituents to facilitate solutions to administrative problems', 'Ensure the day-to-day delivery and performance of ERP and\xa0non-ERP applications and services (internally and through 3rd party), for its continuous improvement and control', 'Analyzes and communicates needs related to design, development, and maintenance of web sites to systems group', 'Provides direct support for data uploads, building of forms and meaningful reports, website issues and resolution of technical user interface issues']","['years’ experience with SAP and other ERP experience, Preferably in Real Estate Market', ""Bachelor's Degree in Computer Science, Science, Business/Administration, Information Systems, Technical"", 'Fluent spoken and written English', 'Preferred licenses or certifications PMP, ITIL, CSM']"
524,Logistic Coordinator,ECH,Cairo, Egypt,['Full Time'],Entry Level,"['Plan and follow up daily logistics, customs clearance, warehouse, transportation, and distribution', 'Liaise and negotiate with suppliers, manufacturers, and logistics partners', 'Keep track of quality, quantity, stock levels, delivery times, transport costs and efficiency', 'Arrange warehouse, plan routes and process shipments', 'Resolve any arising problems or complaints', 'Meet cost, productivity, accuracy and timeliness targets', 'Maintain metrics and analyze data to assess performance and implement improvements', 'Comply with laws, regulations and ISO requirements', 'Loading docks to warehouses or warehouses to stores', 'Based on transport requests, arrange product pickups and deliveries with transportation companies and route drivers accordingly', 'Conduct a cost analysis of several transportation companies to select one that is cost-efficient and able to handle the shipment loads', 'Ensure effective and timely implementation of all Logistics daily operational goals inclusive of Shipping functions (Sea, Air, Inland transportation', 'Monitor and oversee both outgoing and incoming shipping activities to make sure that everything that is received or shipped out is in perfect condition', 'Responsible for posting weight and shipping charges as applies to each item to be shipped out', 'Follow up compiling a list of unfulfilled orders for future reference', 'Direct the movement of shipments from shipping from POL till POD', 'Inspect loading operations to make sure that they comply with shipping specifications', 'Read shipping notices, invoices, orders, and other documents to determine priorities and shipping methods that are needed to meet schedules', 'Follow up regarding the financial transactions related to shipping services', 'Carry out regular inventory reconciliation of supplied materials', 'Prepare incorrect items report to vendors through the appropriate medium', 'Identify opportunities for enhancement and suggest ways of improvement to top management of the organization', 'Ensure the availability of stock so as to reduce shortages', 'May participate in hiring and training of new personnel for the company’s shipping unit', 'Support the simplification and standardization of processes in a bid to enhance effectiveness']","[""Time Management, managing one's own time and the time of others"", 'Reading comprehension, understanding written sentences and paragraphs in work related documents', 'Speaking, talking to others to convey information effectively', 'Active listening, giving full attention to what other people are saying, taking time to understand the points being made, asking questions as appropriate, and not interrupting at inappropriate times', 'Critical thinking, using logic and reasoning to identify the strengths and weaknesses of alternative solutions, conclusions, or approaches to problems', 'Writing, communicating effectively in writing as appropriate for the needs of the audience', 'Monitoring/Assessing performance of self, other individuals, or organizations to make improvements or take corrective action', 'Mathematics, using mathematics to solve problems', 'Service Orientation, Actively looking for ways to help people. Proven working experience as a Logistics Manager', 'Record of successful distribution and logistics management', 'Demonstrable ability to lead and manage staff', 'Proficient in standard logistics software', 'Excellent analytical, problem solving and organizational skills', 'Ability to work independently and handle multiple projects', 'BS in Business Administration, Logistics or Supply Chain']"
