,Job Title,Company Name: ,Location,Country,Employment Type,Experience Needed,Description,Requirments
114,Cost Accountant - Tourism,TRAVCO GROUP,"Sheikh Zayed, Giza", Egypt,['Full Time'],Experienced,"['Develop and maintain the cost accounting system, documents, and records of the organization', 'Collect cost information, review standard and actual costs for inaccuracies, and maintain an expenses database', 'Determine the actual cost of providing our service, scrutinize associated company expenses, and analyze profitability', 'Prepare and maintain an effective budget, also preparing budgeting reports (for the company and for each department', 'Analyze any changes in services provided in order to determine what effect it has on the cost', 'Prepare and complete internal cost audits', 'Prepare (monthly, quarterly and annual) cost forecasts', 'Provide management with reports that specify and compare factors that affect prices and profitability of products or services']","['years of experience in tourism filed', 'Advanced computer skills on MS Office (Advanced MS\xa0Excel skills), accounting software and databases', 'Strong attention to detail and good analytical skills', 'Ability to manipulate large amounts of data', 'BS degree in Accounting or Finance']"
115,Senior Accountant - Real Estate,Confidential,Cairo, Egypt,['Full Time'],Experienced,"['Issuing financial and accounting decisions by examining and collecting accounting data', 'Monitoring the movement of sales and purchases in an accurate way to record correct data', 'Preparing financial invoices for all purchases and sales periodically', 'Maintaining backup copies of financial tables and accounting books', 'Preparing the necessary financial reports and schedules and accounting books on a regular basis', 'Prepare the audit budget every month', 'Maintain backup copies of financial records', 'Provide accurate information about the financial position and budget of the company to administrators and officials', 'Editing, reviewing and receiving customer checks, and issuing a portfolio of checks for receipt', 'Follow-up cash payments and bank transfers of reservation amounts and customer advances']","['Years experience\xa0in real-estate', 'Preferd experience in Facilty mamagment', ""Bachelor's degree in Accounting"", 'Good dealing with computer programs, especially accounting programs', 'Males only']"
116,Ecommerce Manager,Confidential,Cairo, Egypt,['Full Time'],Manager,"['Analyze new market trends, business opportunities and market segments', 'Analyze past performance of collections, categories and campaigns to improve marketing effectiveness and ROI', 'Analyze service quality and customer satisfaction', 'Develop service operations', 'Drive e-commerce sales performance', 'Generate ideas and strategies based upon data-driven insights and recommendations', 'Implement e-commerce strategic and tactical programmers', 'Manage and review e-commerce operations and processes', 'Manage customer retention and loyalty programmers', 'Manage sales, promotions, marketing and social media campaigns, and programmes over digital platforms', 'Measure order fulfilment and customer satisfaction performance']","['Bachelor degree in Business Administration or relevant field', 'years of experience in similar role', 'Sound knowledge of website management and e-Commerce usability', 'Operational knowledge of techniques required for market research and analysis']"
117,SEO Specialist,Usual Agency,"Heliopolis, Cairo", Egypt,['Full Time'],Experienced,"[""Develop optimization strategies that increase the company's and client's search engine results rankings"", ""Research SEO keywords to use throughout the company's and client's website and marketing materials"", 'Set measurable goals that demonstrate improvement in marketing efforts', 'Present project milestones to the client', 'Monitor daily performance metrics to understand SEO strategy performance', 'Efficiently communicate with other marketing professionals to align goals', 'Collaborate with others within the marketing department to manage SEO strategy', 'Write compelling and high-quality website content, including blog posts and page descriptions', 'Update content and website links for maximum optimization and search engine rankings']","['Two to three years of experience in successfully developing and executing SEO campaigns', 'Understanding of search engine algorithms and ranking methods', 'Experience with SEO industry programs, such as Google Analytics or Adobe Analytics', 'Knowledge of keyword research and data mining tools', 'Able to complete competitive analysis of other companies within the industry']"
118,Internal Audit,Neisco for Modern Water Systems Production,"Nasr City, Cairo", Egypt,['Full Time'],Experienced,"['Range of Responsibility: Performs professional internal auditing work. \xa0Work involves conducting performance, financial and compliance audit projects; providing consulting services to the organization’s management and staff; and providing input to development of the annual audit plan. Maintains all organizational and professional ethical standards']","['MINIMUM QUALIFICATIONS', 'Education and Experience', 'Bachelor’s degree from (faculty of commerce', 'Two years of full-time experience in auditing, accounting, business analysis', 'Good user of MS Office and ERP systems. - Analytical thinking and attention to detail', 'Must also have the following demonstrated knowledge, skills, and abilities', 'Knowledge of and skill in applying internal auditing and accounting principles and practices, and management principles and preferred business practices', 'Knowledge of industry program policies, procedures, regulations, and laws', 'Skill in collecting and analyzing complex data, evaluating information and systems, and drawing logical conclusions', 'Skill in planning and project management, and in maintaining composure under pressure while meeting multiple deadlines', 'Skill in negotiating issues and resolving problems', 'Skill in using a computer with word processing, spreadsheet, and other business software to prepare reports, memos, summaries, and analyses', 'Skill in effective verbal and written communications, including active listening skills and skill in presenting findings and recommendations', 'Ability to establish and maintain harmonious working relationships with co-workers, agency staff, and external contacts, and to work effectively in a professional team environment']"
119,Junior Accountant - American Company,AZLink Logistics Solutions Corp,"New Nozha, Cairo", Egypt,['Full Time'],Experienced,"['We are a US based logistics company that focuses on the trucking industry, we move freight all over the US. We are starting a service centre in Cairo, Egypt to support our office US', 'Please note that the job will be preformed from the office and the hours will be according to the central time (8 am to 5 pm) equivalent to \xa03 m Egypt Time']","['Excellent English skills must be very fluent speaking in English', 'It is the main requirement. { Avoiding the voice questions will automatically disqualify your application', 'QuickBooks experience is a big plus', 'Looking for advanced Microsoft Excel skills with wide use of functions and graphical output is preferred', 'Bachelor’s degree of Commerce (accounting major', 'years of related experience', 'Ability to multi-task and carry out multiple responsibilities', 'Ability to be an effective team member', 'The ability to respond to communicate in effective English language; verbal and written communication skills', 'Excellent knowledge of MS Office Programs', 'Great Organization skills and ability to multi-task']"
120,GL Accountant,OPPO Egypt,"Nasr City, Cairo", Egypt,['Full Time'],Entry Level,"['Perform day-to-day financial transactions, including verifying, classifying, and recording accounts payable data, Vendor Invoices, Petty cash, Expenses, Notes payable, and pre-paid expenses', ""Perform the fixed assets transactions and entries and keep the asset's book"", 'Processing Payments in a timely manner as payment terms and agreements', 'Charges expenses to accounts and cost centers by analyzing invoice/expense reports; recording entries', 'Preparing financial analyses', 'Maintain correct, accurate, and up-to-date records of cash and bank transactions in accordance with established procedures', 'Maintains accounting ledgers by verifying and posting account transactions', 'Maintains historical records by filing documents', 'Disburses petty cash by recording entry; verifying documentation', 'Accomplishes accounting and organization mission by completing related results as needed', ""Protects the organization's value by keeping information confidential""]","[""Bachelor's degree in Commerce"", 'to 5 years of Proven Experience', 'Gender: Male', 'Proficiency in various computer programs related to accounting', 'Very good verbal and written communication skills in English is a must', 'Very good with MS Office']"
121,Financial Manager,Glamera,"Nasr City, Cairo", Egypt,['Full Time'],Manager,"['Build finance departments & Maintain a documented system of accounting policies and procedures', 'Developing and managing financial strategies', 'Perform financial management duties including generating financial data, compiling and submitting reports, analyzing an industry, and assessing the financial health of the company', 'Oversees the operations and development of the company’s finance departments', 'Prepares and submits the monthly financial reports (i.e. P&L, analysis of actual vs. budget, bank reconciliation and Balance Sheet reconciliation, and all required management reports) to top management', 'Engage in ongoing cost reduction analyses in all areas of the company', 'Supervise the documentation of the company’s financial status and forecasts', 'Review the performance of competitors and report on key issues to management', 'Engage in benchmarking studies to establish areas of potential operational improvement', 'Manage the capital budgeting process, based on constraint analysis and discounted cash flow analysis']","[""Bachelor's degree in accounting"", 'CMA, CPA, or any other certificates are a Must', 'years of experience as an accountant', 'to 5 years of experience as a financial manager', 'Proven working experience of at least 1 year as a Financial Manager in the software field is a must', 'Strong interpersonal, communication, and presentation skills', 'Experience in the gulf is preferred', 'Fluency in Microsoft Office suite (Outlook, Excel, Word, PowerPoint, etc', 'Detail-oriented and analytical']"
122,Financial Controller,Confidential,Alexandria, Egypt,['Full Time'],Manager,"['Approving invoices: Ensuring invoices are properly approved and coded in the general ledger', 'Cash flow management: Monitoring and balancing cash flows into and out of a business to meet obligations and optimize investment', 'Audit liaison: Coordinating with external financial, compliance and tax auditors', 'Internal controls: Creating and monitoring company policies and internal controls, especially spending controls, to safeguard company assets and reduce fraud', 'Budget: Assisting or fully creating the budget, including incorporating historical data', 'Debt management: Administering loan agreements for company borrowings and collecting moneys owed to the company from customers', 'Financial strategy: Developing financial strategy, including risk minimization plans and opportunity forecasting', 'Compliance: Ensuring compliance with local law, tax provisions and relevant ports & terminals and financial regulations', 'Reporting and analysis: Providing financial reporting and analysis to guide decision-making', 'Cost savings: Identifying efficiencies and opportunities for cost reductions across the business', 'Payroll: Handling payroll processing and labor tax compliance', 'Banking: Setting up bank accounts and managing banking relationships.Stakeholder management: Advising company managers on operations activities based on knowledge of the underlying business']","[""Bachelor's degree with no less than 10 years of experience"", 'Or master’s degree with no less than 5 years of experience', 'Certified programs in financial auditing and control', 'Certified programs in computer', 'Proficiency in English (verbally and written', 'Proficiency in the use of computer programs within the financial field', 'Ability to work under pressure, honesty, accuracy in work', 'Problem solving and crisis management skills', 'The applicant should not be more than 30 years']"
123,Senior Internal Audit Officer,Seera Group,"Mohandessin, Giza", Egypt,['Full Time'],Experienced,"['Provides inputs for developing the annual internal operations audit work plan to ensure achievement of Division\xa0objectives', 'Implements and executes the annual operational audit plan ensuring timelines aremet', 'Communicates the annual operational audit plan to the SBUs and CFUs, and requisitions necessary data, documents and reports from stakeholder\xa0departments', 'Conducts routine and complex audits under supervision whilst ensuring adherence to delivery timelines']","[""Bachelor's degree\xa0in\xa0business administration\xa0or\xa0equivalent"", 'Relevant\xa0audit\xa0certifications\xa0such\xa0as\xa0CPA,\xa0CIA,\xa0and/or\xa0CISA', 'A minimum of 5 years of relevant\xa0experience', 'Prior\xa0experience\xa0is required in\xa0auditing\xa0along with\xa0an understanding\xa0of\xa0operational\xa0processes, government regulations, and audit\xa0procedures', 'Experience required\xa0in\xa0usage\xa0of\xa0tools for\xa0auditing\xa0and\xa0reporting\xa0purposes along\xa0with\xa0exposure to risk-based audit\xa0activities', 'Good knowledge of tools for audit, analysis, reporting,\xa0etc', 'Strong\xa0ability\xa0to\xa0understand\xa0various risk\xa0management\xa0standards\xa0and\xa0appropriate\xa0mitigation measures', 'Advanced knowledge of audit procedures and\xa0practices', 'Ability to function effectively and efficiently under critical\xa0deadlines']"
124,Senior Accountant,Servizon,Port Said, Egypt,['Full Time'],Experienced,['To produce accurate and timely financial accounting and reporting data'],"['High level of attention to detail', 'Strong numeracy skills', 'Proven time management and organisational skills', 'High levels of computer literacy', 'Computer software skills, including systems implementation', 'Management and delivery of outsourcing services', 'Experience of using one or more of Sage, Quickbooks, CCH, Xero or similar', 'Ability to produce budgets, financial statements and cash flow forecasts', 'Excellent knowledge of accounting systems, modelling and forecasting', 'Understanding of\xa0risk management frameworks', 'Excellent knowledge of accounting standards (e.g. GAAP, IFRS', 'Ability to speak and communicate in English']"
125,Financial Controller,Teraz,"Maadi, Cairo", Egypt,['Full Time'],Experienced,"['Ensue compliance with accounting standards and tax regulations', 'Supervise the preparation, application and development of corporate cost accounting systems and methods which include; identify cost centers, monitor and analyze the costs of various operations in the company', 'Ensue the implementation of financial policies, systems and procedures in all departments by monitoring and controlling resources and expenses, and ensuring their correct use', 'Review internal processes to assure effectiveness in achieving company goals, and propose process enhancement when applicable', 'Prepare with integrity and accuracy periodical financial statements and other performance monitoring reports', 'Prepare zakat and tax reports and ensure that they are submitted on the due dates', 'Supervise financial transactions and ensure compliance with the financial procedures and authority matrix', 'Participate in forecasting the financing needs, and provide the needed documents required by financing institutions', 'Supervise Accounting Managers and ensure smooth workflow']","[""Bachelor's degree in Accounting or Finance. MBA will be a plus"", 'years of Experience in fields of Accounting, Internal Auditing, and Finance', 'CPA holders are prioritized', 'Proven experience in Saudi Companies', 'Familiarity with Microsoft Dynamics AX ERP System']"
126,Accountant,Innovinity Medical Hub,"Heliopolis, Cairo", Egypt,['Full Time'],Entry Level,"['Ensuring all entries are posted to the ledger and reconciliation is completed in timely and efficient manner', 'Substantiates financial transactions by auditing documents', 'Guides accounting clerical staff by coordinating activities and answering questions', 'Maintains financial security by following internal controls', 'Prepares special financial reports by collecting, analyzing, and summarizing account information and trends', 'Prepare monthly journal entries such as Cash, Payroll, Benefits, Prepaid, Inkind, Expense Allocations & Revenue', 'Assist with Balance Sheet preparation and Monthly Account reconciliations', 'Maintain and update Fixed Assets spreadsheet', 'Review cash deposits and prepare cash receipt journal entries', 'File and maintain all journal entries for internal and audit purposes', 'Distribute monthly financials', 'Assist in automating processes and procedures', 'Assist with financial audits and tax return paperwork', 'Performs other duties as assigned by Controller', 'Backup Accounting Specialist with duties', 'Process Cash in and Cash out Receipts', 'Issue invoices, statements, and credit notes and transfer data from APP to ERP', 'Debtor control and follow up collection activity', 'Account reconciliations', 'Process accounts payable including the creation of bank files', 'Issue petty cash for authorized expenditure and reconcile on a regular basis (at least monthly', 'Undertake banking daily', 'Assume the role of the payroll officer with the processing of weekly apprentice payroll after coordinating with the HR team', 'Ensure purchase orders are obtained for goods ordered by staff in accordance with Association policy']","['Bachelor’s Degree in accounting', 'Minimum 1 year of experience', 'Excellent English language', 'Experience in the medical field is a plus']"
127,Accountant,Confidential,"Nasr City, Cairo", Egypt,['Full Time'],Experienced,"['Manage all accounting transactions', 'Prepare budget forecasts', 'Publish financial statements in time', 'Handle monthly, quarterly and annual closings', 'Reconcile accounts payable and receivable', 'Manage balance sheets and profit/loss statements', 'Report on the company’s financial health and liquidity', 'Audit financial transactions and documents', 'Reinforce financial data confidentiality and conduct database backups when necessary', 'Comply with financial policies and regulations']","['Males Only', 'Bachelor degree in Accounting', 'Excellent organizing abilities', 'Work experience as an Accountant', 'Excellent knowledge of accounting regulations and procedures, including the Generally Accepted Accounting Principles (GAAP', 'Advanced MS Excel skills including Vlookups and pivot tables', 'Experience with general ledger functions', 'Strong attention to detail and good analytical skills', 'BSc in Accounting']"
128,Senior Accounts Payable Accountant ( Import and Manufacturing,T&D Design,"New Cairo, Cairo", Egypt,['Full Time'],Experienced,"['Perform day to day financial transactions, including verifying, classifying, computing, posting, and recording accounts payable’s data', 'Reconcile the accounts payable’s ledger to ensure that all payments are accounted for and properly posted', 'Reconcile payments to ensure the ERP system reflects the correct transactions', 'Assist in the closing of accounts during month end at the company and divisional level within stipulated timelines', 'Update and maintain records of expenditures', 'Ensure that all payments are made in accordance with company policy', 'Pay invoices by verifying transaction information; scheduling and preparing disbursements; obtaining authorization of payment', 'Process trade vendor invoices and service provider invoices for travel / freight / customs duty / insurance / inventory by entering them into the system', 'Monitor suppliers account details for terms of payment, credit terms and other irregularities', 'Make Monthly / Periodic reconciliation of Vendor Accounts immediately notifying any variances to the vendor and the management for corrective action', 'Develop and maintain reports and files on the Accounts Payable processing', 'Perform other financial responsibilities as and when required']","['Bachelor’s Degree in Accounting- preferred English section', 'years of experience at least 4 years in payable ( import and manufacturing field is a must', 'Knowledge and experience in handling wide range of accounts Payable accounts', 'Banking knowledge is preferred', 'Proven ability to calculate, post and mange accounting figures and financials records', 'Experience in dealing with ERP accounting systems is preferred', 'Proficient in Microsoft Office', 'Excellent command of English written and spoken', 'Perfect communication skills, strong presentation skills and analytical skills', 'High degree of accuracy and attention to detail', 'Ability to meet deadlines', 'Time management skills', 'Strong organizational and documentation skills', 'Following up and problem-solving skills']"
129,Senior Accountant,Xceed,"Maadi, Cairo", Egypt,['Full Time'],Experienced,"['Prepare standalone & consolidated monthly, quarterly and annual financial reports to comply with Egyptian corporate Accounting & auditing standards', 'Responsible for accounting activities including general ledger accounting, expenses reports, monthly banks reconciliations, accounts payables, fixed assets and closing trial balance to ensure accuracy & reliability of financial information', 'Review Oracle system information to ensure matching with actual data & documents', 'Administer quarterly & year-end audits with external auditors and prepare all documents required to issue audited and approved financial statement from KPMG', ""Analyze companies' financial statements to trace any discrepancies in financial information"", 'Assess cash management’s opportunities in different investment tools to benefit the most from company’s cash inflows', 'Approve journal entries and issued invoices and monitor them in the accounting system to ensure accurate application of accounting methods and compliance with company processes', 'Review the financial terms regarding contracts with third parties to assess financial terms used', 'Review overseas operations']","['years of Experience', 'Bachelor of Commerce – English Section', 'Excellent English Command', 'Excellent leadership skills', 'Excellent Analytical / Auditing skills', 'Excellent Communication skills', 'Advanced user of MS Excel – Word & PPT', 'Excellent time management skills']"
130,Tax Manager,AlMohaseboon for financial & Tax consulting,"Nasr City, Cairo", Egypt,['Full Time'],Manager,"['Responsible for daily accounting tasks such as invoicing, billing and other documentation procedures', 'Conducting a corporate tax examination', 'Preparing and writing defense memoranda and submitting them to experts and appeal committees', 'Preparing and reviewing tax returns and submitting them to the tax system', 'Complete internal and external reporting on a timely as well accurately basis', 'Continuously update local tax policies and highlight potential risks or issues from tax perspective', 'Liaise with other parties (e.g. Internal and external auditors, tax agents, tax authority, lawyer, bank representatives, etc', 'Follow-up and coordination among the accounting department employees and periodically evaluate their performance', 'Preparing all tax paers on a regular basis and dealing with all data requests received for companies']","['Bachelor Degree in Finance and Accounting, with 8+ years of experience (firms is preferable', 'Good command of both written and spoken English', 'Good command of accounting standards and practice. Excellent knowledge of all tax regulation and practice', 'Excellent computer literacy using MS Office Applications. Proficient in using Ms. Excel for analysis is highly preferable', 'Strong team player, self-adapted and able to work independently with minimum supervision']"
131,Accountant,Med Sol Life Sceinces,"Nasr City, Cairo", Egypt,['Full Time'],Experienced,"['Manage all accounting transactions', 'Prepare budget forecasts', 'Publish financial statements in time', 'Handle monthly, quarterly and annual closings', 'Reconcile accounts payable and receivable', 'Ensure timely bank payments', 'Compute taxes and prepare tax returns', 'Manage balance sheets and profit/loss statements', 'Report on the company’s financial health and liquidity', 'Audit financial transactions and documents', 'Reinforce financial data confidentiality and conduct database backups when necessary', 'Comply with financial policies and regulations']","['Work experience as an Accountant', 'Excellent knowledge of accounting regulations and procedures', 'Hands-on experience with accounting softwares', 'Advanced MS Excel skills including pivot tables', 'Experience with general ledger functions', 'Strong attention to detail and good analytical skills', 'BSc in Accounting, Finance or relevant degree']"
132,Senior Internal Auditor,Mersal,"Maadi, Cairo", Egypt,['Full Time'],Experienced,"['Examination of the documentary cycle of all financial and operational processes', 'Assess the degree of compliance with organizational policies and procedures and adherence to applicable laws and regulations', 'Assist in the annual risk assessment and audit plan development', 'Develop and ensure a complete risk and control assessment for each audit assignment', 'Develop a complete audit program based on identified risks and controls and ensure that the audit program is properly executed', 'Ensure the validity, completeness, relevance and supporting documents for all findings', 'Obtain, analyze and evaluate required documentation, previous reports, data, flowcharts, etc', 'Prepare and present reports that reflect audit findings, effect and corrective actions recommended', 'Conduct follow-up audits according to the agreed dates and management responses']","['BSc of commerce accounting and administration', 'years of experience in Internal Audit field', 'Medical experience is preferable', 'Very good user of MS office and ERP systems', 'Analytical thinking and attention to detail', 'Strong ethical standards and high levels of integrity', 'Very Good communication skills, both written and verbal', 'Very Good command of English']"
133,Internal Audit Manager,Aur Microfinance,"Mohandessin, Giza", Egypt,['Full Time'],Manager,"['Commitment to apply the instructions for occupational safety and health, and to maintain and supervise their own policies', 'Prepare a review plan at least one month before the beginning of the year and to be approved by the administration', 'Follow up on the implementation of all decisions of the Board of Directors and ensure that they are implemented', 'Ensure the proper implementation of internal control procedures for all departments of the institution', 'Submit a report to the senior management with all the observations that appeared during the audit process, with the following in mind', 'The report should be accurate in writing that does not carry more than one meaning', 'The recommendations are applicable', 'After review, make sure that there are no errors in the operations that were entered and carried over, whether it has a significant impact or not on the financial accounts of the institution, and report to the general manager about the mistakes, if any', 'Submitting periodic reports to the general manager that clarify the violations that may occur and the weaknesses that exist in the internal control procedures that are discovered through documentary review and that cause a financial loss to the institution in the event of incurring it', 'Make the amendment on the public journal entry in which the error is required and that it is required to be amended, and that the error be clarified in writing over the entry itself and the required amendment on the data also. The required amendment depends on each of', 'Head of the Accounts Department', 'Financial Director', 'Internal Auditor', 'Director of the Foundation', 'The old entry with the error indicated and the amendment proposal approved by the above-mentioned officials shall be attached to the amended new entry', 'Take copies of the reports of the periodic administrations to follow up and correct deviations, if any']","['Bachelor’s Degree in Business Administration, with a concentration in Finance, Accounting, or Economics, and strong academic credentials', 'Demonstrated problem-solving skills and strong communication skills', 'Certification (CIA/CCSA/GRCP, etc.) Preferable, and/or Graduate degree in business-related areas']"
134,General Accountant,Ghalioungui,"th of Ramadan City, Cairo", Egypt,['Full Time'],Entry Level,"['Follow up the import of shipments from abroad', 'Follow up the inspection work for shipments with the auxiliary departments', 'Follow-up of external balances', 'Follow up the cost of everything related to importing the company', 'Entering data for external shipments on the SAP system', ""Reconciliation of the employees' pledge daily on SAP"", 'Keeping and managing all financial transactions', 'Perform other duties as assigned and related to the scope of work and profession']","[""Bachelor's degree in Commerce"", 'Proficiency in the use of Microsoft Office programs', 'Only Fresh graduates can apply', 'Very good command of the English language']"
135,Cost Accountant,Confidential,"Moharam Bek, Alexandria", Egypt,['Full Time'],Experienced,"['Collect cost information and maintain an expenses database', 'Construct data accumulation systems', 'Determine fixed costs (e.g. salaries, rent and insurance', 'Review standard and actual costs for inaccuracies', 'Prepare cost study for new/current products', 'Analyze and report profit margins', 'Prepare (monthly, quarterly and annual) cost forecasts']","['Bachelors Degree in Accounting', 'Must have a strong Cost systems background and have excellent analytical skills; sound understanding of accounting principles', 'Males only', 'years of Experience in manufacturing companies', 'Experience ERP is a plus', 'Age not exceeding 40 years', 'Alexandria residance is a must']"
136,Accountant,Chloride,"Abu Rawash, Giza", Egypt,['Full Time'],Entry Level,"[""Data entry for clients' financial documents"", 'Maintains financial records for our company by analyzing balance sheets and general ledger accounts', 'Reconciles general and subsidiary bank accounts by gathering and balancing information', 'Provides financial status information by preparing customized reports to fulfill management needs', 'Corrects errors by posting adjusting journal entries', 'Secures financial information by completing database backups; keeping information confidential', 'Maintains accounting controls by following policies and procedures', 'Updates job knowledge by participating in educational opportunities; reading professional publications', 'Testing documentation supporting account balances or classes of transactions']","['years of experience', 'Experience with office', 'Experience in English', 'Males only']"
137,Accountant,Mobco Civil Construction,"New Cairo, Cairo", Egypt,['Full Time'],Experienced,"['Reviews and processes routine accounting data for revenue and expenditures, reviews and reports financial transactions to funding sources, ensure accuracy, completeness, and compliance with provincial and federal requirements, and standard accounting and audit procedures', 'Analyzes, reconciles, balances and maintain accounting records', 'Researches processing problems, contacts units or vendors to resolve problems and expedite payment, and responds to inquiries by telephone or in writing, refers complex problems for solution', 'Reviews purchasing, travel, and personnel transactions for mathematical accuracy, coding and distribution of account numbers, and adherence to policy, may also originate or prepare these documents, processes complex invoices for payments']","['Bachelor degree in Accounting, preferably courses in accounting and auditing', 'Good communication skills', 'Excellent knowledge of MS Office and familiarity with relevant computer software', 'He must have worked in real estate Development', 'Accuracy, attention to detail, and time management', 'Proficiency in dealing with MC Excel programs, including Pivot Tables and Vlookups']"
138,Collection Accountant (Construction,Leeds,"Sheikh Zayed, Giza", Egypt,['Full Time'],Experienced,"['Receive and verify invoices and requisitions for services', 'Verify that transactions comply with financial policies and procedures', 'Prepare, verify, and process invoices and coding payment documents', 'Prepare batches of invoices for data entry', 'Process backup reports after invoices entry', 'Manage the weekly cheque run', 'Record all cheques', 'Prepare vendor cheques for mailing List all vendor cheques in the log book', 'Contact clients and discuss their overdue payments', 'Process payments and refunds', 'Take actions to encourage timely payments', 'Resolve any customer billing problems if present', 'Formulate account statements for customers when requested', ""Send weekly and daily analysis reports regarding customers' credit situation to ensure accounts are always updated""]","['Bachelor’s degree', 'From 2 to 4 years of experience as a Collection is must', 'Excellent Communication and Documentation Skills', 'Excellent analytical skills', 'Construction background is a must']"
139,Accounts Receivable Accountant,Centro CDX,"Maadi, Cairo", Egypt,"['Full Time', 'Shift Based']",Experienced,"['Maintain up-to-date billing system', 'Generate and send out invoices', 'Follow up on, collect and allocate payments', 'Carry out billing, collection and reporting activities according to specific deadlines', 'Perform account reconciliations', 'Monitor customer account details for non-payments, delayed payments and other irregularities', 'Research and resolve payment discrepancies', 'Generate age analysis', 'Review AR aging to ensure compliance', 'Maintain accounts receivable customer files and records', 'Follow established procedures for processing receipts, cash etc', 'Process credit card payments', 'Prepare bank deposits', 'Investigate and resolve customer queries', 'Process adjustments', 'Develop a recovery system and initiate collection efforts', 'Communicate with customers via phone, email, mail or personally', 'Assist with month-end closing', 'Collect data and prepare monthly metrics']","['years of Experience in accounts receivable and accounting experience', 'Attention to detail and accuracy', 'Fluency in English is a Must', 'QuickBooks Experience is a plus', 'Good verbal and written communication skills', 'Organizational skills']"
140,Internal Auditor Financial (Construction,Forward Contractors-Real Estate,"Heliopolis, Cairo", Egypt,['Full Time'],Experienced,"['Performing the full audit cycle including risk management and control management over operations’ effectiveness, financial reliability and compliance with all applicable directives and regulations', 'Obtaining,\xa0analyzing and evaluating accounting documentation, reports, data, flowcharts etc', 'Prepare and present reports that reflect audit’s results and document process', 'Act as an objective source of independent advice to ensure validity, legality and goal achievement', 'Identify loopholes and recommend risk aversion measures and cost savings', 'Maintain open communication with management', 'Document process and prepare audit findings memorandum', 'Engage to continuous knowledge development regarding sector’s rules, regulations, best practices, tools, techniques and performance standards']","['Bachelor’s degree in accounting', 'Preferred Certificates\xa0( CIA -CMA', 'Proficiency in Microsoft Office', 'Preferred\xa0ERB system']"
141,Junior Accountant,KOMPASS Education-Egypt,"Maadi, Cairo", Egypt,['Full Time'],Entry Level,"['Processing financial\xa0entries to ensure a proper recording of all business transactions', 'Performing bank reconciliations, updating accounts payable and receivable', 'Accurately perform daily reconciliations of cash, checks and credit card transactions, and file invoices', 'Update financial data in databases to ensure that information will be accurate and immediately available when needed', 'Responsible for all outside party payments and bank processes that need to be done from the bank', 'Assist in monthly payroll payments', 'Monitor and report on accounting discrepancies', 'Assist senior accountants in the preparation of monthly/yearly closings', 'Assist with other accounting / purchasing projects']","['Bachelor Degree in Accounting/Finance from a reputable accredited university', ""years' experience in a similar position"", 'Very Good English Language', 'Good understanding of accounting and financial reporting principles and practices', 'High comfort level working in a diverse environment', 'Excellent knowledge of MS Office and familiarity with relevant computer software', 'Excellent communication skills both verbal and written']"
142,Senior Software Quality Assurance Specialist,Smart IT,"Nasr City, Cairo", Egypt,['Full Time'],Experienced,"['Develops automated testing systems using commercial tools, scripts and data set. · Ensures that all items follow the change management process and are entered and tracked through the change management software', 'Works directly with the appropriate team to understand project concept, objectives, and approach of software development projects']","['BSc/BA in Computer Science, Engineering or a related field', 'Certification, such as Quality Engineer, Quality Auditor, Six Sigma, or Quality Improvement Associate, is preferred', 'Relevant long-term experience, knowledge of regulatory requirements', 'Knack for implementation of corrective action programs', 'Experience in the related industry or with related products', 'Superb computer competence, including experience with databases and Microsoft Office', 'Knowledge of QA terms, tools, and methodologies', 'Experience in Automation Test', 'Ability to understanding the business and analysis of systems', 'Analytical skills', 'Thoroughness', 'Problem-solving and decision-making skills', 'Customer service competency', 'Ability to work in team', 'Outstanding verbal and written communication skills', 'Computer programming skills is preferred']"
143,Database Administrator,Aman Holding,Cairo, Egypt,['Full Time'],Experienced,"[""Follow up on the user's implementation of confidentiality and data protection rules to ensure the confidentiality of information"", 'Create backup copies of systems periodically (according to the agreed rate) to ensure that information is preserved', 'Reviewing the powers of the employees on the systems to ensure the confidentiality of information and the progress of the operation process', 'Create accounts for new employees before hiring to ensure start-up from the first day of joining', 'Close the accounts of resigned employees (out of service) on the last working day to ensure that information is kept confidential', 'Changing employee account passwords (at the agreed time) to ensure the confidentiality of information', ""Training application support officials on how to deal with technical problems related to databases to ensure quick resolution of users' problems"", 'Issuing a daily report on the number of transactions and their division according to the agreed upon to ensure the provision of information to project management on system development', 'Assists in the daily and monthly reconciliation work with the support of the direct manager to ensure the completion of the matching work at the agreed time', ""Ensure that the company's devices are closed to ensure the confidentiality of information related to the financial closure"", 'Maintains clean workspace on a daily basis to ensure better customer experience', 'Carrying out any other related tasks as required and as assigned by the direct manager']","[""Bachelor's degree in Computer Science or Related Field"", 'It is preferable to have a database management certificateProfessional skills', 'Experience from 3 to 6 years in database management', 'General skills and requirements', 'High skill in auditing and knowledge of Root Cause Analysis', 'Practical experience with database problems and the ability to quickly discover and solve them', 'Fast \u200b\u200bof learning to follow rapid changes', 'Ability to plan tasks according to work priorities']"
